"A-4"|Yes|"39878459"|"65307777"
"A-1"|No |"39878460"|"65307778"
"A-2"|Yes|"39878460"|"65307779"
"A-4"|No |"39878460"|"65307780"
"A-2"|No |"39878461"|"65307781"
"A-4"|Yes|"39878461"|"65307782"
"A-1"|No |"39878463"|"65307783"
"A-2"|Yes|"39878463"|"65307784"
"A-4"|No |"39878463"|"65307785"
"A-1"|No |"39878464"|"65307786"
"A-2"|No |"39878464"|"65307787"
"A-4"|Yes|"39878464"|"65307788"
"A-2"|No |"39878465"|"65307789"
"A-4"|Yes|"39878465"|"65307790"
"A-1"|No |"39878466"|"65307791"
"A-2"|Yes|"39878466"|"65307792"
"A-4"|No |"39878466"|"65307793"
"A-4"|Yes|"39878467"|"65307794"
"A-2"|No |"39878467"|"65307795"
"A-1"|No |"39878468"|"65307796"
"A-2"|No |"39878468"|"65307797"
"A-4"|Yes|"39878468"|"65307798"
"A-1"|No |"39878470"|"65307799"
"A-2"|No |"39878470"|"65307800"
"A-4"|Yes|"39878470"|"65307801"
"A-2"|No |"39878471"|"65307802"
"A-4"|Yes|"39878471"|"65307803"
"A-7"|No |"39878471"|"65307804"
"A-2"|No |"39878472"|"65307805"
"A-4"|Yes|"39878472"|"65307806"
"A-6"|No |"39878472"|"65307807"
"A-1"|No |"39878473"|"65307808"
"A-2"|No |"39878473"|"65307809"
"A-4"|Yes|"39878473"|"65307810"
"A-1"|No |"39878474"|"65307811"
"A-2"|No |"39878474"|"65307812"
"A-4"|Yes|"39878474"|"65307813"
"A-1"|No |"39878475"|"65307814"
"A-2"|No |"39878475"|"65307815"
"A-4"|Yes|"39878475"|"65307816"
"A-2"|No |"39878476"|"65307817"
"A-4"|Yes|"39878476"|"65307818"
"A-6"|No |"39878476"|"65307819"
"A-2"|No |"39878477"|"65307820"
"A-4"|Yes|"39878477"|"65307821"
"A-7"|No |"39878477"|"65307822"
"A-2"|No |"39878478"|"65307823"
"A-4"|Yes|"39878478"|"65307824"
"A-2"|No |"39878479"|"65307825"
"A-4"|Yes|"39878479"|"65307826"
"A-1"|Yes|"39878480"|"65307827"
"A-2"|No |"39878480"|"65307828"
"A-3"|No |"39878480"|"65307829"
"A-4"|Yes|"39878481"|"65307830"
"A-4"|Yes|"39878482"|"65307831"
"A-2"|No |"39878483"|"65307832"
"A-4"|Yes|"39878483"|"65307833"
"A-4"|Yes|"39878484"|"65307834"
"A-4"|Yes|"39878485"|"65307835"
"A-5"|No |"39878485"|"65307836"
"A-6"|No |"39878485"|"65307837"
"A-7"|No |"39878485"|"65307838"
"A-4"|Yes|"39878486"|"65307839"
"A-6"|No |"39878486"|"65307840"
"A-4"|Yes|"39878487"|"65307841"
"A-6"|No |"39878487"|"65307842"
"A-4"|Yes|"39878488"|"65307843"
"A-5"|No |"39878488"|"65307844"
"A-6"|No |"39878488"|"65307845"
"A-7"|No |"39878488"|"65307846"
"A-4"|Yes|"39878489"|"65307847"
"A-6"|No |"39878489"|"65307848"
"A-4"|Yes|"39878490"|"65307849"
"A-6"|No |"39878490"|"65307850"
"A-6"|No |"39878491"|"65307851"
"A-2"|No |"39878491"|"65307852"
"A-4"|Yes|"39878491"|"65307853"
"A-4"|Yes|"39878492"|"65307854"
"A-5"|No |"39878492"|"65307855"
"A-6"|No |"39878492"|"65307856"
"A-7"|No |"39878492"|"65307857"
"A-4"|Yes|"39878493"|"65307858"
"A-6"|No |"39878493"|"65307859"
"A-4"|Yes|"39878494"|"65307860"
"A-6"|No |"39878494"|"65307861"
"A-4"|Yes|"39878495"|"65307862"
"A-6"|No |"39878495"|"65307863"
"A-4"|No |"39878496"|"65307864"
"A-5"|Yes|"39878496"|"65307865"
"A-7"|No |"39878496"|"65307866"
