10|15|35||5|40|75||||"39878470"|"68169280"
0|2|6||75|162|250||||"39878470"|"68169281"
2|7|15||2|4|5||||"39878471"|"68169282"
10|13|25||5|40|75||||"39878471"|"68169283"
0|0|3||75|162|250||||"39878471"|"68169284"
10|13|25||5|40|75||||"39878472"|"68169285"
2|7|15||2|4|5||||"39878472"|"68169286"
0|0|3||75|162|250||||"39878472"|"68169287"
10|25|35||5|40|75||||"39878473"|"68169288"
2|12|25||2|4|5||||"39878473"|"68169289"
0|3|6||75|162|250||||"39878473"|"68169290"
10|25|35||5|40|75||||"39878474"|"68169291"
2|12|25||2|4|5||||"39878474"|"68169292"
0|3|6||75|162|250||||"39878474"|"68169293"
2|8|25||2|4|5||||"39878475"|"68169294"
10|15|35||5|40|75||||"39878475"|"68169295"
0|2|6||75|162|250||||"39878475"|"68169296"
10|13|25||5|40|75||||"39878476"|"68169297"
2|7|15||2|4|5||||"39878476"|"68169298"
0|0|3||75|162|250||||"39878476"|"68169299"
2|7|15||2|4|5||||"39878477"|"68169300"
10|13|25||5|40|75||||"39878477"|"68169301"
0|0|3||75|162|250||||"39878477"|"68169302"
0|0|10||2|4|5||||"39878478"|"68169303"
0|0|5||5|40|75||||"39878478"|"68169304"
0|0|15||2|4|5||||"39878479"|"68169305"
0|0|15||5|40|75||||"39878479"|"68169306"
0|3|20||2|4|5||||"39878480"|"68169307"
0|6|30||5|40|75||||"39878480"|"68169308"
0|1|3||75|162|250||||"39878480"|"68169309"
0|0|5||2|4|5||||"39878481"|"68169310"
0|0|3||5|40|75||||"39878481"|"68169311"
0|0|5||2|4|5||||"39878482"|"68169312"
0|0|3||5|40|75||||"39878482"|"68169313"
0|0|5||2|4|5||||"39878483"|"68169314"
0|0|3||5|40|75||||"39878483"|"68169315"
0|0|5||2|4|5||||"39878484"|"68169316"
0|0|3||5|40|75||||"39878484"|"68169317"
0|0|3||2|4|5||||"39878485"|"68169318"
0|0|3||5|40|75||||"39878485"|"68169319"
0|0|3||2|4|5||||"39878486"|"68169320"
0|0|3||5|40|75||||"39878486"|"68169321"
0|0|3||2|4|5||||"39878487"|"68169322"
0|0|3||5|40|75||||"39878487"|"68169323"
0|0|3||2|4|5||||"39878488"|"68169324"
0|0|3||5|40|75||||"39878488"|"68169325"
0|0|3||2|4|5||||"39878489"|"68169326"
0|0|3||5|40|75||||"39878489"|"68169327"
0|0|3||2|4|5||||"39878490"|"68169328"
0|0|3||5|40|75||||"39878490"|"68169329"
2|8|15||2|4|5||||"39878491"|"68169330"
7|16|25||5|40|75||||"39878491"|"68169331"
0|1|6||75|162|250||||"39878491"|"68169332"
0|0|3||2|4|5||||"39878492"|"68169333"
0|0|3||5|40|75||||"39878492"|"68169334"
0|0|3||2|4|5||||"39878493"|"68169335"
0|0|3||5|40|75||||"39878493"|"68169336"
0|0|3||2|4|5||||"39878494"|"68169337"
0|0|3||5|40|75||||"39878494"|"68169338"
0|6|10||2|4|5||||"39878495"|"68169339"
0|4|7||5|40|75||||"39878495"|"68169340"
0|3|10||2|4|5||||"39878496"|"68169341"
0|2|7||5|40|75||||"39878496"|"68169342"
0|6|15||2|4|5||||"39878498"|"68169343"
0|4|15||5|40|75||||"39878498"|"68169344"
0|0|3||75|162|250||||"39878498"|"68169345"
0|6|10||2|4|5||||"39878499"|"68169346"
0|4|7||5|40|75||||"39878499"|"68169347"
0|6|15||2|4|5||||"39878501"|"68169348"
0|4|15||5|40|75||||"39878501"|"68169349"
0|0|3||75|162|250||||"39878501"|"68169350"
0|3|10||2|4|5||||"39878502"|"68169351"
0|2|7||5|40|75||||"39878502"|"68169352"
0|3|10||2|4|5||||"39878503"|"68169353"
0|2|7||5|40|75||||"39878503"|"68169354"
0|6|10||2|4|5||||"39878505"|"68169355"
0|4|7||5|40|75||||"39878505"|"68169356"
0|6|15||2|4|5||||"39878506"|"68169357"
0|4|15||5|40|75||||"39878506"|"68169358"
0|0|3||75|162|250||||"39878506"|"68169359"
0|2|10||2|4|5||||"39878508"|"68169360"
0|3|10||5|40|75||||"39878508"|"68169361"
0|0|10||2|4|5||||"39878509"|"68169362"
0|0|7||5|40|75||||"39878509"|"68169363"
0|6|20||2|4|5||||"39878510"|"68169364"
0|4|15||5|40|75||||"39878510"|"68169365"
0|0|5||75|162|250||||"39878510"|"68169366"
3|13|25||5|40|75||||"39878512"|"68169367"
0|6|15||2|4|5||||"39878512"|"68169368"
0|1|14||75|162|250||||"39878512"|"68169369"
0|9|15||2|4|5||||"39878513"|"68169370"
3|18|25||5|40|75||||"39878513"|"68169371"
0|3|14||75|162|250||||"39878513"|"68169372"
5|12|30||2|4|5||||"39878514"|"68169373"
18|25|45||5|40|75||||"39878514"|"68169374"
3|8|17||75|162|250||||"39878514"|"68169375"
3|13|25||5|40|75||||"39878515"|"68169376"
0|6|15||2|4|5||||"39878515"|"68169377"
0|1|14||75|162|250||||"39878515"|"68169378"
0|6|15||2|4|5||||"39878516"|"68169379"
3|13|25||5|40|75||||"39878516"|"68169380"
0|1|14||75|162|250||||"39878516"|"68169381"
0|6|11||2|4|5||||"39878517"|"68169382"
32|42|51||5|40|75||||"39878517"|"68169383"
0|7|14||75|162|250||||"39878517"|"68169384"
0|14|28||2|4|5||||"39878518"|"68169385"
19|35|51||5|40|75||||"39878518"|"68169386"
0|7|14||75|162|250||||"39878518"|"68169387"
0|0|2||2|4|5||||"39878519"|"68169388"
0|0|2||2|4|5||||"39878520"|"68169389"
0|0|2||2|4|5||||"39878521"|"68169390"
0|0|2||2|4|5||||"39878522"|"68169391"
0|0|2||2|4|5||||"39878523"|"68169392"
0|0|2||2|4|5||||"39878524"|"68169393"
0|0|2||2|4|5||||"39878525"|"68169394"
0|0|2||2|4|5||||"39878526"|"68169395"
2|3|25||2|4|5||||"39878527"|"68169396"
3|7|40||5|40|75||||"39878527"|"68169397"
0|0|3||75|162|250||||"39878527"|"68169398"
1|2|10||2|4|5||||"39878528"|"68169399"
0|3|10||5|40|75||||"39878528"|"68169400"
0|0|3||75|162|250||||"39878528"|"68169401"
0|9|25||2|4|5||||"39878529"|"68169402"
5|18|40||5|40|75||||"39878529"|"68169403"
0|3|6||75|162|250||||"39878529"|"68169404"
0|0|20||2|4|5||||"39878530"|"68169405"
0|0|15||5|40|75||||"39878530"|"68169406"
0|0|10||2|4|5||||"39878531"|"68169407"
0|0|7||5|40|75||||"39878531"|"68169408"
0|3|10||2|4|5||||"39878532"|"68169409"
0|2|7||5|40|75||||"39878532"|"68169410"
0|10|20||2|4|5||||"39878533"|"68169411"
0|10|15||5|40|75||||"39878533"|"68169412"
0|0|10||2|4|5||||"39878534"|"68169413"
0|0|7||5|40|75||||"39878534"|"68169414"
0|3|10||2|4|5||||"39878535"|"68169415"
0|2|7||5|40|75||||"39878535"|"68169416"
3|3|10||5|40|75||||"39878536"|"68169417"
0|2|10||2|4|5||||"39878536"|"68169418"
0|0|3||75|162|250||||"39878536"|"68169419"
2|15|35||2|4|5||||"39878537"|"68169420"
